id,postal_code,region,province,type_of_property,price,number_of_bedrooms,surface,kitchen_type,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building,priceperm2
8807351,1342,Wallonia,Walloon Brabant,HOUSE,1500000.0,7.0,520.0,2.0,0.0,1,1.0,200.0,1.0,19000.0,20000.0,4.0,,2.0,2884.6153846153848
10009403,5000,Wallonia,Namur,HOUSE,800000.0,9.0,560.0,0.0,0.0,0,1.0,8.0,,,170.0,3.0,0.0,1.5,1428.5714285714287
9669450,3680,Flanders,Limburg,APARTMENT,349000.0,4.0,220.0,1.0,0.0,0,,,,,,2.0,0.0,,1586.3636363636363
9817840,1040,Brussels,Brussels,APARTMENT,545000.0,4.0,200.0,1.0,0.0,0,1.0,6.0,,,,2.0,,3.0,2725.0
10138684,9100,Flanders,East Flanders,APARTMENT,209000.0,2.0,99.0,,0.0,0,1.0,,,,,,0.0,3.0,2111.1111111111113
9824044,4122,Wallonia,Liège,HOUSE,279000.0,2.0,134.0,1.0,,0,1.0,,,,1055.0,4.0,0.0,2.0,2082.089552238806
9768584,8820,Flanders,West Flanders,APARTMENT,318500.0,2.0,102.0,1.0,0.0,0,1.0,7.0,1.0,41.0,,2.0,0.0,,3122.549019607843
10108267,1000,Brussels,Brussels,APARTMENT,720000.0,3.0,166.0,2.0,0.0,0,1.0,12.0,,,,4.0,0.0,3.0,4337.349397590361
10080824,2530,Flanders,Antwerp,APARTMENT,278000.0,2.0,84.0,1.0,,0,1.0,26.0,,,,,0.0,3.0,3309.5238095238096
9863144,1180,Brussels,Brussels,APARTMENT,1100000.0,3.0,165.0,2.5,0.0,0,1.0,22.0,,,,2.0,0.0,3.0,6666.666666666667
9983127,8620,Flanders,West Flanders,APARTMENT,265000.0,1.0,59.0,,1.0,0,,,1.0,,,,0.0,3.0,4491.525423728814
9921978,8610,Flanders,West Flanders,HOUSE,890000.0,3.0,350.0,,0.0,0,,,,,8386.0,,0.0,3.0,2542.8571428571427
10058865,8470,Flanders,West Flanders,HOUSE,495000.0,4.0,186.0,1.0,0.0,0,1.0,14.0,1.0,600.0,980.0,4.0,0.0,2.0,2661.2903225806454
10073753,8300,Flanders,West Flanders,APARTMENT,950000.0,2.0,84.0,,1.0,0,,,1.0,,,,0.0,3.0,11309.52380952381
9614308,5377,Wallonia,Namur,HOUSE,150000.0,2.0,60.0,,,0,,,,,0.0,4.0,,3.0,2500.0
9985921,1080,Brussels,Brussels,APARTMENT,249000.0,2.0,90.0,1.5,0.0,0,,,,,,2.0,0.0,2.0,2766.6666666666665
10094824,4900,Wallonia,Liège,HOUSE,340000.0,3.0,100.0,1.0,,0,1.0,50.0,1.0,,617.0,4.0,,2.0,3400.0
10043705,6280,Wallonia,Hainaut,HOUSE,995000.0,4.0,340.0,1.0,,0,1.0,,,,13360.0,4.0,,3.0,2926.470588235294
10096773,2000,Flanders,Antwerp,APARTMENT,945000.0,3.0,203.0,,,0,1.0,20.0,,,,,,3.0,4655.172413793103
9953686,9041,Flanders,East Flanders,HOUSE,359000.0,4.0,214.0,1.0,,0,1.0,24.0,,,171.0,2.0,,2.0,1677.5700934579438
10069555,9000,Flanders,East Flanders,HOUSE,210000.0,4.0,137.0,,0.0,0,,,,,53.0,,0.0,1.0,1532.846715328467
10130877,1190,Brussels,Brussels,APARTMENT,365000.0,2.0,94.0,,0.0,0,1.0,2.0,,,,2.0,,1.0,3882.978723404255
10055619,9090,Flanders,East Flanders,HOUSE,735000.0,5.0,332.0,,,0,1.0,,,,0.0,,0.0,,2213.855421686747
9962722,4000,Wallonia,Liège,HOUSE,175000.0,6.0,232.0,1.0,0.0,0,,,,,105.0,2.0,,0.0,754.3103448275862
10068501,1000,Brussels,Brussels,HOUSE,595000.0,6.0,300.0,,0.0,0,,,,,104.0,2.0,0.0,1.0,1983.3333333333333
10063357,8310,Flanders,West Flanders,HOUSE,392200.0,5.0,198.0,1.0,0.0,0,1.0,,1.0,420.0,490.0,3.0,,3.0,1980.8080808080808
9971640,8790,Flanders,West Flanders,APARTMENT,299900.0,2.0,92.0,1.0,0.0,0,1.0,,1.0,74.0,,2.0,0.0,3.0,3259.782608695652
9618192,3500,Flanders,Limburg,APARTMENT,280000.0,2.0,100.0,,0.0,0,1.0,10.0,,,,,,3.0,2800.0
10063192,1300,Wallonia,Walloon Brabant,APARTMENT,329000.0,2.0,90.0,2.5,0.0,0,1.0,18.0,,,,2.0,0.0,3.0,3655.5555555555557
10138445,9230,Flanders,East Flanders,HOUSE,395000.0,4.0,143.0,2.0,0.0,0,1.0,24.0,1.0,80.0,170.0,2.0,0.0,3.0,2762.237762237762
9883253,1310,Wallonia,Walloon Brabant,APARTMENT,455000.0,2.0,107.0,2.0,0.0,0,1.0,15.0,,,,2.0,0.0,,4252.336448598131
9986498,1350,Wallonia,Walloon Brabant,HOUSE,159000.0,3.0,127.0,1.0,0.0,0,,,,,90.0,,0.0,2.0,1251.9685039370079
9871858,8570,Flanders,West Flanders,HOUSE,495000.0,3.0,160.0,,0.0,0,1.0,,1.0,,815.0,3.0,0.0,,3093.75
10140395,9620,Flanders,East Flanders,APARTMENT,195000.0,1.0,60.0,,,0,,,,,,,0.0,3.0,3250.0
9633418,1490,Wallonia,Walloon Brabant,HOUSE,650000.0,4.0,218.0,1.0,0.0,1,1.0,47.0,1.0,,2474.0,4.0,,2.0,2981.651376146789
10055455,5377,Wallonia,Namur,HOUSE,179000.0,3.0,180.0,,0.0,0,,,1.0,,584.0,3.0,0.0,1.0,994.4444444444445
10071294,1180,Brussels,Brussels,APARTMENT,340000.0,2.0,105.0,1.0,,0,,,,,,2.0,0.0,1.5,3238.095238095238
10055397,1500,Flanders,Flemish Brabant,APARTMENT,415000.0,3.0,132.0,1.0,0.0,0,1.0,,,,,2.0,0.0,3.0,3143.939393939394
9944933,8560,Flanders,West Flanders,APARTMENT,155000.0,2.0,83.0,1.0,0.0,0,,,,,,,0.0,2.0,1867.4698795180723
9985978,2440,Flanders,Antwerp,APARTMENT,170000.0,2.0,89.0,2.0,,0,1.0,,,,,3.0,,,1910.112359550562
9979319,1853,Flanders,Flemish Brabant,APARTMENT,188000.0,2.0,90.0,,,0,1.0,8.0,,,,2.0,,1.0,2088.8888888888887
10095667,9690,Flanders,East Flanders,HOUSE,220000.0,3.0,190.0,,0.0,0,,,,,157.0,3.0,,1.5,1157.8947368421052
10106177,7120,Wallonia,Hainaut,HOUSE,1950000.0,19.0,2000.0,,0.0,0,,,,,17000.0,4.0,0.0,2.0,975.0
9806185,7080,Wallonia,Hainaut,HOUSE,145000.0,3.0,120.0,2.0,,0,,,1.0,595.0,658.0,2.0,,3.0,1208.3333333333333
10040020,4170,Wallonia,Liège,HOUSE,155000.0,3.0,121.0,2.0,0.0,0,1.0,14.0,,,96.0,2.0,,2.0,1280.9917355371902
10047016,1930,Flanders,Flemish Brabant,HOUSE,725000.0,3.0,234.0,2.5,,0,1.0,24.0,,,600.0,4.0,,,3098.290598290598
10097713,9940,Flanders,East Flanders,HOUSE,435000.0,4.0,240.0,,0.0,0,,,,,971.0,4.0,0.0,2.0,1812.5
10071972,6200,Wallonia,Hainaut,HOUSE,349000.0,2.0,200.0,2.0,,0,1.0,,,,640.0,3.0,,3.0,1745.0
9948600,1300,Wallonia,Walloon Brabant,HOUSE,870000.0,6.0,300.0,,0.0,0,1.0,,,,10000.0,4.0,,1.0,2900.0
9473187,1050,Brussels,Brussels,HOUSE,2350000.0,5.0,540.0,2.0,,0,1.0,50.0,,,170.0,2.0,,3.0,4351.851851851852
10039485,1435,Wallonia,Walloon Brabant,HOUSE,570000.0,4.0,261.0,,0.0,0,,,1.0,,963.0,,,,2183.9080459770116
10012180,1050,Brussels,Brussels,APARTMENT,450000.0,3.0,135.0,0.0,0.0,0,1.0,5.0,,,,2.0,,,3333.3333333333335
10104657,2290,Flanders,Antwerp,APARTMENT,258000.0,1.0,100.0,,0.0,0,,,,,,2.0,0.0,2.0,2580.0
10121277,1731,Flanders,Flemish Brabant,APARTMENT,269000.0,2.0,95.0,,0.0,0,1.0,32.0,,,,2.0,0.0,2.0,2831.5789473684213
10025477,9968,Flanders,East Flanders,HOUSE,249000.0,3.0,145.0,,0.0,0,,,1.0,190.0,399.0,3.0,0.0,1.0,1717.2413793103449
9838918,2300,Flanders,Antwerp,APARTMENT,180000.0,2.0,90.0,2.5,0.0,0,1.0,4.0,,,,2.0,,3.0,2000.0
8501999,1160,Brussels,Brussels,APARTMENT,699000.0,2.0,130.0,,0.0,0,1.0,38.0,,,,,,3.0,5376.923076923077
9116858,8830,Flanders,West Flanders,HOUSE,300000.0,4.0,112.0,1.0,0.0,0,,,1.0,,227.0,,0.0,,2678.5714285714284
9977967,1050,Brussels,Brussels,APARTMENT,995000.0,4.0,225.0,2.0,0.0,0,1.0,5.0,,,,2.0,,3.0,4422.222222222223
10060268,9620,Flanders,East Flanders,APARTMENT,149500.0,2.0,87.0,,,0,,,,,,1.0,0.0,,1718.3908045977012
10137924,2018,Flanders,Antwerp,HOUSE,315000.0,3.0,250.0,1.0,0.0,0,,,,,77.0,2.0,,1.0,1260.0
9927691,8540,Flanders,West Flanders,APARTMENT,262650.0,2.0,125.0,1.0,0.0,0,1.0,,,,,,,2.0,2101.2
9921145,1650,Flanders,Flemish Brabant,HOUSE,350000.0,2.0,115.0,2.0,0.0,0,1.0,50.0,1.0,100.0,0.0,2.0,,,3043.478260869565
9404012,1030,Brussels,Brussels,APARTMENT,219000.0,2.0,80.0,1.0,0.0,0,1.0,4.0,,,,2.0,0.0,2.0,2737.5
10127784,9990,Flanders,East Flanders,HOUSE,278000.0,4.0,171.0,,,0,,,1.0,,796.0,,0.0,,1625.7309941520468
10051508,8930,Flanders,West Flanders,HOUSE,470000.0,4.0,328.0,1.0,0.0,0,,,1.0,,148.0,2.0,0.0,2.0,1432.9268292682927
10106833,2100,Flanders,Antwerp,APARTMENT,239000.0,2.0,110.0,,0.0,0,1.0,,,,,2.0,,2.0,2172.7272727272725
9998457,3650,Flanders,Limburg,HOUSE,355000.0,3.0,130.0,1.0,0.0,0,1.0,,1.0,,905.0,4.0,0.0,2.0,2730.769230769231
10082817,1460,Wallonia,Walloon Brabant,HOUSE,370000.0,7.0,250.0,,0.0,0,1.0,30.0,1.0,900.0,1013.0,4.0,,,1480.0
10113275,2430,Flanders,Antwerp,HOUSE,239000.0,2.0,102.0,1.5,,0,,,1.0,,300.0,,0.0,3.0,2343.1372549019607
10064035,1180,Brussels,Brussels,APARTMENT,1199000.0,7.0,452.0,,0.0,0,1.0,,,,,4.0,,2.0,2652.6548672566373
8674086,9900,Flanders,East Flanders,APARTMENT,217500.0,2.0,85.0,1.0,0.0,0,1.0,13.0,,,,4.0,0.0,3.0,2558.823529411765
10146040,8400,Flanders,West Flanders,APARTMENT,285000.0,2.0,96.0,1.0,,0,1.0,12.0,,,,2.0,0.0,3.0,2968.75
10124662,2170,Flanders,Antwerp,APARTMENT,219000.0,3.0,120.0,,0.0,0,,,,,,,,,1825.0
9833714,7170,Wallonia,Hainaut,HOUSE,335000.0,4.0,250.0,1.0,0.0,0,1.0,,,,1900.0,4.0,0.0,2.0,1340.0
10140813,4040,Wallonia,Liège,HOUSE,125000.0,4.0,133.0,0.0,0.0,0,1.0,,,,98.0,2.0,0.0,1.0,939.8496240601504
9964082,2100,Flanders,Antwerp,APARTMENT,169000.0,2.0,85.0,,0.0,0,1.0,,,,,2.0,,1.5,1988.235294117647
10114103,9930,Flanders,East Flanders,HOUSE,1300000.0,3.0,312.0,1.0,0.0,1,,,1.0,,19919.0,4.0,,,4166.666666666667
10050653,6060,Wallonia,Hainaut,HOUSE,180000.0,3.0,136.0,0.0,0.0,0,1.0,,1.0,220.0,405.0,3.0,,1.0,1323.5294117647059
10106218,1755,Flanders,Flemish Brabant,HOUSE,295000.0,4.0,250.0,,0.0,0,1.0,,,,1205.0,3.0,,1.0,1180.0
10126964,1000,Brussels,Brussels,APARTMENT,350000.0,2.0,85.0,,0.0,0,,,,,,2.0,0.0,2.0,4117.64705882353
10056746,4000,Wallonia,Liège,APARTMENT,139000.0,1.0,57.0,1.0,0.0,0,,,,,,2.0,,2.0,2438.59649122807
10088702,7850,Wallonia,Hainaut,HOUSE,350000.0,4.0,198.0,0.0,0.0,0,,,,,0.0,3.0,,2.0,1767.6767676767677
10052889,7500,Wallonia,Hainaut,HOUSE,135000.0,3.0,150.0,,0.0,0,1.0,,,,0.0,2.0,,,900.0
10080609,6500,Wallonia,Hainaut,HOUSE,81000.0,2.0,70.0,,,0,,,,,149.0,1.0,,,1157.142857142857
10088956,5100,Wallonia,Namur,APARTMENT,250000.0,2.0,84.0,1.0,0.0,0,1.0,6.0,,,,2.0,,,2976.190476190476
10003534,3118,Flanders,Flemish Brabant,HOUSE,95750.0,2.0,70.0,1.0,0.0,0,,,,,486.0,4.0,,2.0,1367.857142857143
10132926,1200,Brussels,Brussels,APARTMENT,449000.0,2.0,90.0,2.5,0.0,0,1.0,10.0,,,,2.0,0.0,3.0,4988.888888888889
10128489,7340,Wallonia,Hainaut,HOUSE,119000.0,2.0,138.0,,0.0,0,1.0,17.0,,,107.0,3.0,,2.0,862.3188405797101
9695789,1083,Brussels,Brussels,HOUSE,700000.0,6.0,292.0,1.0,0.0,1,1.0,36.0,1.0,87.0,256.0,2.0,,,2397.2602739726026
9808633,7620,Wallonia,Hainaut,HOUSE,825000.0,5.0,200.0,2.0,,0,1.0,,,,6000.0,4.0,,2.0,4125.0
9235273,3454,Flanders,Flemish Brabant,HOUSE,320000.0,4.0,205.0,2.0,0.0,0,1.0,,,,656.0,3.0,,2.0,1560.9756097560976
10061155,1800,Flanders,Flemish Brabant,HOUSE,425000.0,4.0,200.0,1.0,0.0,0,1.0,,1.0,,277.0,4.0,,2.0,2125.0
10070364,2110,Flanders,Antwerp,APARTMENT,175000.0,1.0,75.0,0.0,0.0,0,,,1.0,30.0,,3.0,,2.0,2333.3333333333335
10140705,9450,Flanders,East Flanders,HOUSE,769000.0,3.0,357.0,1.0,,0,1.0,,,,8159.0,4.0,0.0,2.0,2154.06162464986
10001321,8400,Flanders,West Flanders,APARTMENT,175000.0,0.0,40.0,1.0,1.0,0,,,,,,,0.0,2.0,4375.0
10148780,2400,Flanders,Antwerp,HOUSE,380000.0,3.0,207.0,,,0,,,,,264.0,3.0,,3.0,1835.7487922705313
10073795,8870,Flanders,West Flanders,HOUSE,329000.0,4.0,205.0,1.0,,0,,,1.0,,159.0,,0.0,,1604.878048780488
9956294,5000,Wallonia,Namur,HOUSE,250000.0,3.0,183.0,,0.0,0,,,,,180.0,2.0,0.0,,1366.120218579235
9953809,9000,Flanders,East Flanders,HOUSE,845000.0,0.0,280.0,,0.0,0,,,1.0,80.0,180.0,2.0,0.0,,3017.8571428571427
10145673,2000,Flanders,Antwerp,APARTMENT,549000.0,3.0,169.0,1.0,,0,1.0,20.0,,,,2.0,0.0,2.0,3248.5207100591715
10135898,2861,Flanders,Antwerp,HOUSE,874000.0,7.0,542.0,1.0,,0,1.0,,,,1636.0,,0.0,,1612.5461254612546
10101029,4610,Wallonia,Liège,HOUSE,199000.0,2.0,110.0,1.0,,0,1.0,6.0,,,70.0,1.0,0.0,3.0,1809.090909090909
10123267,2940,Flanders,Antwerp,APARTMENT,574000.0,3.0,182.0,1.0,,0,1.0,,,,,,0.0,3.0,3153.846153846154
10138431,2018,Flanders,Antwerp,HOUSE,369900.0,4.0,205.0,0.0,1.0,0,,,1.0,,80.0,,0.0,1.0,1804.3902439024391
10036307,4020,Wallonia,Liège,HOUSE,169000.0,3.0,97.0,0.0,0.0,0,1.0,29.0,1.0,66.0,168.0,2.0,0.0,2.0,1742.2680412371135
9906691,6200,Wallonia,Hainaut,HOUSE,129000.0,3.0,116.0,1.0,0.0,0,1.0,,,,117.0,2.0,0.0,2.0,1112.0689655172414
10003661,7160,Wallonia,Hainaut,APARTMENT,215000.0,2.0,88.0,1.0,,0,,,,,,4.0,,3.0,2443.181818181818
9828488,2830,Flanders,Antwerp,HOUSE,335000.0,3.0,225.0,1.0,0.0,0,,,1.0,,425.0,3.0,,2.0,1488.888888888889
9996182,3000,Flanders,Flemish Brabant,APARTMENT,395000.0,2.0,120.0,1.0,0.0,0,,,,,,2.0,0.0,2.0,3291.6666666666665
9768074,6061,Wallonia,Hainaut,HOUSE,129000.0,2.0,129.0,,0.0,0,,,,,89.0,2.0,,1.5,1000.0
9973390,4000,Wallonia,Liège,HOUSE,449000.0,6.0,286.0,,,0,,,,,390.0,2.0,0.0,2.0,1569.93006993007
10068954,1731,Flanders,Flemish Brabant,APARTMENT,165000.0,2.0,73.0,1.0,0.0,0,1.0,16.0,,,,2.0,,2.0,2260.27397260274
9402246,1050,Brussels,Brussels,APARTMENT,415000.0,1.0,94.0,2.0,0.0,0,1.0,4.0,,,,2.0,,3.0,4414.893617021276
9937045,9090,Flanders,East Flanders,APARTMENT,319000.0,2.0,104.0,1.0,,0,,,,,,,0.0,2.0,3067.3076923076924
9890982,8760,Flanders,West Flanders,APARTMENT,260000.0,2.0,97.0,,,0,,,,,,,0.0,3.0,2680.4123711340208
10048513,8501,Flanders,West Flanders,HOUSE,195000.0,2.0,167.0,1.0,0.0,0,1.0,,1.0,,165.0,2.0,0.0,,1167.6646706586826
9872739,9100,Flanders,East Flanders,APARTMENT,165000.0,3.0,110.0,1.0,0.0,0,1.0,,,,,,,2.0,1500.0
9952443,2000,Flanders,Antwerp,APARTMENT,895000.0,3.0,208.0,1.0,0.0,0,1.0,20.0,,,,2.0,,2.0,4302.884615384615
10107758,9600,Flanders,East Flanders,APARTMENT,349000.0,2.0,96.0,1.0,0.0,0,1.0,78.0,,,,,,,3635.4166666666665
10040141,8793,Flanders,West Flanders,APARTMENT,225000.0,2.0,90.0,,,0,1.0,,,,,,,2.0,2500.0
10136870,4287,Wallonia,Liège,HOUSE,237000.0,3.0,160.0,,0.0,0,1.0,,1.0,,751.0,3.0,,3.0,1481.25
10119744,8370,Flanders,West Flanders,APARTMENT,264000.0,3.0,83.0,2.0,0.0,0,1.0,16.0,1.0,16.0,,2.0,,,3180.722891566265
10125370,9230,Flanders,East Flanders,APARTMENT,550000.0,3.0,275.0,1.0,0.0,0,1.0,,,,,2.0,0.0,,2000.0
9652835,1730,Flanders,Flemish Brabant,APARTMENT,289500.0,2.0,82.0,2.5,0.0,0,1.0,9.0,,,,,0.0,3.0,3530.487804878049
10144013,3360,Flanders,Flemish Brabant,HOUSE,499000.0,4.0,200.0,1.0,0.0,0,1.0,,1.0,,830.0,,0.0,2.0,2495.0
10030648,1495,Wallonia,Walloon Brabant,HOUSE,298000.0,3.0,145.0,1.0,0.0,0,1.0,30.0,1.0,330.0,436.0,2.0,0.0,2.0,2055.1724137931033
10145093,3630,Flanders,Limburg,APARTMENT,149000.0,2.0,111.0,,,0,1.0,8.0,,,,,0.0,,1342.3423423423424
9802225,9255,Flanders,East Flanders,HOUSE,690000.0,4.0,540.0,1.0,0.0,0,,,1.0,,1362.0,4.0,,1.5,1277.7777777777778
10107129,1040,Brussels,Brussels,APARTMENT,245000.0,1.0,38.0,2.5,1.0,0,1.0,20.0,,,,2.0,,3.0,6447.368421052632
10142044,7500,Wallonia,Hainaut,HOUSE,200000.0,2.0,230.0,0.0,0.0,0,,,,,0.0,2.0,0.0,1.0,869.5652173913044
9881132,2600,Flanders,Antwerp,HOUSE,2350000.0,8.0,819.0,,,0,1.0,,1.0,140.0,352.0,2.0,,,2869.352869352869
10082967,8400,Flanders,West Flanders,APARTMENT,199000.0,2.0,81.0,,0.0,0,,,1.0,,,2.0,0.0,2.0,2456.7901234567903
10072875,8500,Flanders,West Flanders,APARTMENT,275000.0,3.0,100.0,1.0,,0,,,,,,2.0,,,2750.0
10118282,1060,Brussels,Brussels,APARTMENT,185000.0,1.0,56.0,1.5,0.0,0,,,,,,2.0,0.0,2.0,3303.5714285714284
9550418,8670,Flanders,West Flanders,APARTMENT,495000.0,3.0,125.0,1.0,,0,1.0,,,,,,0.0,3.0,3960.0
9995717,3221,Flanders,Flemish Brabant,HOUSE,545000.0,3.0,224.0,,,0,1.0,,,,3060.0,4.0,,3.0,2433.035714285714
8929137,8900,Flanders,West Flanders,HOUSE,350000.0,4.0,151.0,,0.0,0,1.0,34.0,,,0.0,4.0,0.0,3.0,2317.880794701987
10070167,6530,Wallonia,Hainaut,HOUSE,350000.0,5.0,340.0,1.0,0.0,0,1.0,25.0,1.0,160.0,322.0,4.0,,,1029.4117647058824
10136429,1770,Flanders,Flemish Brabant,HOUSE,359000.0,3.0,158.0,,0.0,0,,,,,373.0,3.0,0.0,2.0,2272.1518987341774
10123926,6041,Wallonia,Hainaut,HOUSE,200000.0,5.0,160.0,1.0,0.0,0,1.0,21.0,,,115.0,2.0,0.0,1.5,1250.0
9950764,1332,Wallonia,Walloon Brabant,HOUSE,395000.0,2.0,135.0,1.0,0.0,0,1.0,20.0,,,858.0,4.0,,,2925.925925925926
10151128,1650,Flanders,Flemish Brabant,HOUSE,1400000.0,4.0,301.0,1.0,0.0,1,1.0,,,,6370.0,4.0,,1.0,4651.162790697675
10143830,6120,Wallonia,Hainaut,HOUSE,360000.0,4.0,230.0,2.0,0.0,0,1.0,15.0,1.0,700.0,800.0,3.0,,3.0,1565.2173913043478
10015123,3000,Flanders,Flemish Brabant,APARTMENT,260000.0,1.0,35.0,,0.0,0,,,,,,,,3.0,7428.571428571428
10143767,1030,Brussels,Brussels,HOUSE,390000.0,1.0,190.0,2.0,,0,,,,,0.0,2.0,0.0,2.0,2052.6315789473683
9652087,4020,Wallonia,Liège,APARTMENT,445000.0,4.0,190.0,,0.0,1,1.0,30.0,1.0,,,,,,2342.1052631578946
9972606,9120,Flanders,East Flanders,HOUSE,440414.0,5.0,214.0,1.0,0.0,0,1.0,,,,300.0,3.0,,,2058.0093457943926
10149441,3090,Flanders,Flemish Brabant,APARTMENT,345000.0,3.0,129.0,1.0,0.0,0,1.0,27.0,,,,,0.0,2.0,2674.4186046511627
9953636,1731,Flanders,Flemish Brabant,APARTMENT,225000.0,2.0,90.0,2.0,0.0,0,1.0,5.0,,,,2.0,,2.0,2500.0
9729403,4042,Wallonia,Liège,APARTMENT,328920.0,2.0,91.0,2.5,,0,1.0,18.0,,,,,,,3614.5054945054944
10117033,2000,Flanders,Antwerp,APARTMENT,239500.0,1.0,50.0,1.0,,0,1.0,9.0,,,,,0.0,,4790.0
9770401,2650,Flanders,Antwerp,APARTMENT,625000.0,2.0,136.0,,,0,1.0,88.0,,,,4.0,,3.0,4595.588235294118
10084510,5650,Wallonia,Namur,HOUSE,269000.0,4.0,260.0,1.0,0.0,0,1.0,40.0,,,215.0,,0.0,2.0,1034.6153846153845
10087700,9300,Flanders,East Flanders,HOUSE,310000.0,3.0,170.0,2.0,,0,1.0,25.0,1.0,65.0,200.0,2.0,,3.0,1823.5294117647059
9712668,8000,Flanders,West Flanders,APARTMENT,274680.0,2.0,88.0,,,0,1.0,,1.0,,,,0.0,,3121.3636363636365
9104737,8470,Flanders,West Flanders,APARTMENT,325000.0,3.0,113.0,2.0,0.0,0,1.0,20.0,,,,,0.0,3.0,2876.1061946902655
10125886,1040,Brussels,Brussels,APARTMENT,215000.0,0.0,50.0,1.0,0.0,0,1.0,18.0,,,,2.0,0.0,2.0,4300.0
10104723,1200,Brussels,Brussels,HOUSE,520000.0,4.0,358.0,2.0,0.0,0,1.0,40.0,,,196.0,2.0,0.0,1.0,1452.513966480447
10125986,9990,Flanders,East Flanders,HOUSE,339000.0,3.0,154.0,,,0,1.0,,,,940.0,4.0,,,2201.2987012987014
10076390,2830,Flanders,Antwerp,HOUSE,429000.0,3.0,192.0,1.5,,0,1.0,24.0,1.0,108.0,217.0,2.0,0.0,2.0,2234.375
10140919,1410,Wallonia,Walloon Brabant,HOUSE,420000.0,5.0,180.0,1.0,0.0,0,1.0,10.0,1.0,150.0,203.0,2.0,0.0,1.5,2333.3333333333335
10044056,7000,Wallonia,Hainaut,APARTMENT,249000.0,2.0,132.0,1.0,,1,1.0,6.0,,,,3.0,0.0,2.0,1886.3636363636363
10025198,7000,Wallonia,Hainaut,HOUSE,350000.0,6.0,200.0,1.0,0.0,0,1.0,,,,1660.0,4.0,,2.0,1750.0
9878828,4460,Wallonia,Liège,HOUSE,170000.0,3.0,96.0,0.0,0.0,0,,,1.0,150.0,280.0,4.0,,1.0,1770.8333333333333
9988401,2531,Flanders,Antwerp,HOUSE,960000.0,6.0,522.0,,,0,1.0,40.0,1.0,,945.0,,0.0,3.0,1839.0804597701149
9991689,1070,Brussels,Brussels,HOUSE,369000.0,4.0,118.0,2.5,0.0,0,1.0,,1.0,25.0,75.0,2.0,0.0,2.0,3127.1186440677966
9680662,3700,Flanders,Limburg,APARTMENT,272204.0,2.0,96.0,1.0,0.0,0,1.0,17.0,,,,,0.0,3.0,2835.4583333333335
10039425,6830,Wallonia,Luxembourg,HOUSE,890000.0,9.0,439.0,1.0,0.0,0,1.0,,,,86357.0,,0.0,,2027.3348519362187
9892128,2250,Flanders,Antwerp,APARTMENT,299000.0,2.0,91.0,1.0,0.0,0,,,,,,2.0,0.0,2.0,3285.714285714286
10146749,9050,Flanders,East Flanders,HOUSE,340000.0,3.0,120.0,,,0,,,,,100.0,2.0,0.0,3.0,2833.3333333333335
9483878,4100,Wallonia,Liège,APARTMENT,279000.0,2.0,133.0,0.0,0.0,0,1.0,24.0,,,,,,,2097.7443609022557
9431913,4840,Wallonia,Liège,APARTMENT,558800.0,3.0,162.0,,0.0,0,1.0,553.0,,,,,,,3449.382716049383
10143111,7740,Wallonia,Hainaut,HOUSE,1150000.0,7.0,550.0,1.0,0.0,0,1.0,,,,7065.0,4.0,0.0,3.0,2090.909090909091
10107148,2300,Flanders,Antwerp,APARTMENT,139000.0,3.0,95.0,1.0,0.0,0,,,,,,2.0,,1.5,1463.157894736842
9634455,1180,Brussels,Brussels,HOUSE,1390000.0,5.0,300.0,2.5,0.0,0,1.0,30.0,1.0,500.0,590.0,4.0,0.0,2.0,4633.333333333333
9836556,3020,Flanders,Flemish Brabant,APARTMENT,389500.0,2.0,100.0,,,0,1.0,25.0,,,,,,3.0,3895.0
10148427,9051,Flanders,East Flanders,APARTMENT,430000.0,2.0,89.0,2.0,0.0,0,1.0,27.0,,,,4.0,0.0,,4831.460674157303
9581649,3700,Flanders,Limburg,APARTMENT,248778.0,2.0,96.0,,,0,1.0,9.0,,,,,,,2591.4375
9947893,8370,Flanders,West Flanders,APARTMENT,337250.0,2.0,83.0,1.0,0.0,0,1.0,9.0,,,,2.0,,,4063.253012048193
10093622,2150,Flanders,Antwerp,APARTMENT,289000.0,1.0,77.0,1.0,0.0,0,,,1.0,58.0,,,,2.0,3753.246753246753
10103810,3220,Flanders,Flemish Brabant,HOUSE,485000.0,3.0,185.0,,,0,1.0,15.0,,,1227.0,4.0,,1.0,2621.6216216216217
9537780,8400,Flanders,West Flanders,APARTMENT,115000.0,0.0,47.0,1.0,0.0,0,1.0,,,,,,,2.0,2446.808510638298
10073415,3500,Flanders,Limburg,APARTMENT,235000.0,2.0,95.0,,0.0,0,,,,,,2.0,0.0,,2473.684210526316
9965435,2018,Flanders,Antwerp,APARTMENT,379000.0,2.0,102.0,1.0,,0,1.0,15.0,,,,2.0,0.0,2.0,3715.6862745098038
10072215,8670,Flanders,West Flanders,APARTMENT,185000.0,2.0,65.0,,,0,,,,,,,,2.0,2846.153846153846
10102434,1430,Wallonia,Walloon Brabant,HOUSE,330000.0,3.0,300.0,1.0,,0,1.0,10.0,,,0.0,3.0,,2.0,1100.0
